image_path,class_name,labels
"/kaggle/input/van-gogh-paintings/Drawings/Hand with a Stick, and Four People Sharing a Meal.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Olive Trees in a Mountain Landscape 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Young Slave.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Carriage and Two Figures on a Road.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Cottage.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Torso of Venus 11.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Girl Kneeling.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Station in The Hague, formerly called Rijnspoor Station and later Hollandse Spoor Station.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Idol 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant with a Stick.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower with Basket.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Diggers in Torn-Up Street.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Girl Kneeling by a Cradle.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping with Spade, Possibly Digging Up Carrots.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien with Cigar Sitting on the Floor near Stove.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Dying Slave and Figures at a Table.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Gypsies at Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sower with Setting Sun 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Fisherman with Sou wester, Sitting with Pipe.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 8.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Study of Two Peasants.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant with Sickle, Seen from the Back 2.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Female Nude, Standing.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Women Working in the Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Spire of the Church of Our Lady.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in Front of the Wall of the Asylum 3.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior with Peasant Woman Sitting near the Fireplace.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with Shawl over her Hair, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with a Digger and a Dog.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Man 6.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of Women in a Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sun over Walled Wheat Field.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Figures and Hands.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with Sketches of Figures.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Woman with White Bonnet Sien s Mother , Head 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a House Two Lovers.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat, Standing near the Stove, Seen from the Back.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Portrait of Vincent van Gogh, the Artist s Grandfather.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Sitting with Chin in Hand.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 21.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Rhone with Boats and a Bridge.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of Heads.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Sowers 2.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Umbrella, Seen from the Back 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Cottages and a Mill.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Melancholy.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A House at Auvers.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant, Stooping, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 19.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Reaper 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Road to Tarascon.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Study of Three Peasants, One Sitting.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Self-Portrait with Cap.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Violinist Seen from the Front.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Young Man 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Kneeling Ecorche.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Fountain in the Garden of Saint-Paul Hospital.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Houses in Saintes-Maries.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Top Hat.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketches of a Cottage and Figures.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Plain of La Crau 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Figures in a Park.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Seated Man with a Beard.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sheet with a Woman at a Table and a Woman Walking.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man in Sunday Clothes with Eye Bandage, Head.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver Facing Left.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Cap, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Carriage.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Long Overcoat and Umbrella, Seen from the Back.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 13.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Fisherman with a Sou wester.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 16.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orphan Man with Pickax on his Shoulder.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/A View of Paris with the Op.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sien Nursing Baby 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Head of a Woman 13.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Potato Harvest with Two Figures.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Weaver, with a Baby in a Highchair.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Sien Nursing Baby, Half-Figure 2.jpg",Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 7.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of a Stooping Man.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Stooping, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Edge of a Wood.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Three Peasants with Spades on a Road in the Rain.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Stocky Man 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Pine Trees in Front of the Wall of the Asylum 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Lifting Potatoes 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Digger 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Interior of a Restaurant.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Worn Out.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Several Figures on a Road with Trees.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Public Garden with Vincent s House in the Background.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Landscape with Cottages.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Boy with Cap and Clogs.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mademoiselle Gachet at the Piano.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Two Hands 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/People Walking in Eindhoven.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Weaver Facing Left 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Orchard with Blossoming Plum Trees The White Orchard.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Four Sketches of a Foot.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Old Man with his Head in his Hands, Half-Figure.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Sketch of Clouds with Colour Annotations.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Kneeling, Seen from the Back.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with Striped Skirt.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Wheat Field with Cypresses 2.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Snowy Landscape with Stooping Woman.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Old Man with a Top Hat.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 2.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Mask of an Egyptian Mummy 4.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman Praying.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman, Head 12.jpg",Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/The Kingfisher.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Peasant Woman Digging.jpg,Drawings,3
/kaggle/input/van-gogh-paintings/Drawings/Woman with a Mourning Shawl.jpg,Drawings,3
"/kaggle/input/van-gogh-paintings/Works of the young van Gogh/View of Royal Road, Ramsgate.jpg",Works of the young van Gogh,11
"/kaggle/input/van-gogh-paintings/Works of the young van Gogh/View of Royal Road, Ramsgate 2.jpg",Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Corinthian Capital.jpg,Works of the young van Gogh,11
"/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Lange Vijverberg, The Hague.jpg",Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Barn and Farmhouse.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Churches at Petersham and Turnham Green.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/La Maison de Zandmennik.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Ville dAvray LEtang au Batelier.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Miners in the Snow at Dawn sketch in letter 134.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Two Sketches of a Man Leaning on His Spade.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/The Surroundings of Croy Castle Near Aarle.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/The Bridge.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/The Au Charbonnage Cafe.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Milk Jug.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Vicarage and Church at Etten.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Dog.jpg,Works of the young van Gogh,11
"/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Austin Friars Church, London.jpg",Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/View of Helvoirt.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/The Cave of Machpelah.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Driveway.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Sketchbook 1.jpg,Works of the young van Gogh,11
"/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Vincent s Boarding House in Hackford Road, Brixton, London.jpg",Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Old Woman Asleep after Rops.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Sketch of Westminster Bridge and the Houses of Parliament.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Ditch.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Church of Helvoirt.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/La Maison Magros.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Vicarage at Etten.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Mills in the Neighbourhood of Dordrecht.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/Canal.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Works of the young van Gogh/The Goat Herd.jpg,Works of the young van Gogh,11
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 9.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Baskets of Potatoes.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Avenue of Poplars in Autumn.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Young Peasant Woman with Dark Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Lane in Autumn.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of an Old Peasant Woman with White Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Landscape with Pollard Willows.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 3.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Peasant Digging.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Trees and Peasant Woman.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant with a Pipe.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant with Cap 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 5.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 3.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 5.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Basket of Apples.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 8.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant with Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Congregation Leaving the Reformed Church in Nuenen.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Peasant and Peasant Woman Planting Potatoes.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Beer Tankards.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Trees.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Greenish Lace Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Basket of Potatoes 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 4.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 6.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Country Lane with Two Figures.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage and Woman with Goat.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Bobbin Winder.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman in a Green Shawl.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 4.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Autumn Landscape.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Trees 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Peasant Woman Digging.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Farmers Planting Potatoes.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Trees 3.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Avenue of Poplars at Sunset.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 3.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 8.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cart with Black Ox.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Autumn Landscape with Four Trees.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 6.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Young Peasant in a Peaked Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Landscape at Sunset.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Autumn Landscape at Dusk.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Landscape with Windblown Trees.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 5.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 7.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Young Peasant in a Peaked Cap 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 7.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/New-Born Calf Lying on Straw.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Brabant Peasant Woman with Dark Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Peasant Making a Basket 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 8.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 4.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman 3.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Basket of Potatoes.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Brownish Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cart with Red and White Ox.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 9.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 6.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Man 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Flying Fox.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap.jpg,Nuenen,5
"/kaggle/input/van-gogh-paintings/Nuenen/Gordina de Groot, Head 2.jpg",Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of an Old Peasant Woman with White Cap 2.jpg,Nuenen,5
"/kaggle/input/van-gogh-paintings/Nuenen/Gordina de Groot, Head.jpg",Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Lane with Poplars.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Basket of Apples 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Peasant Coming Home.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Man.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 7.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Old Church Tower at Nuenen The Peasants Churchyard.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Woman 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with Dark Cap 9.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Landscape at Dusk.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Cottage with Decrepit Barn and Stooping Woman.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Nuenen/Head of a Peasant Woman with White Cap 2.jpg,Nuenen,5
/kaggle/input/van-gogh-paintings/Auvers sur Oise/View of Auvers with Church.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Landscape with Carriage and Train in the Background.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Young Peasant Woman with Straw Hat Sitting in the Wheat.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Field with Wheat Stacks.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Fields near Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Adeline Ravoux 3.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Daubigny s Garden 3.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Undergrowth with Two Figures.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Grove.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Village Street in Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Doctor Gachet 2.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Vase with Flower and Thistles.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Vineyards with a View of Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Village Street and Steps in Auvers with Two Figures.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Blossoming Chestnut Branches.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/View of Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Field at Auvers with White House.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Doctor Gachet.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Plain Near Auvers.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Japanese Vase with Roses and Anemones.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Red Poppies and Daisies.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Cows after Jordaens.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Landscape with the Chateau of Auvers at Sunset.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The Little Stream.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Daubigny s Garden.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Portrait of Adeline Ravoux.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Two Children.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/The White House at Night.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Young Girl Standing Against a Background of Wheat.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Wheat Field Under Clouded Sky.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Marguerite Gachet in the Garden.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Blossoming Acacia Branches.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Tree Roots and Trunks.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Farmhouse with Two Figures.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Still Life Glass with Carnations.jpg,Auvers sur Oise,2
/kaggle/input/van-gogh-paintings/Auvers sur Oise/Doctor Gachet s Garden in Auvers.jpg,Auvers sur Oise,2
